종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"106190","하이텍팜","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"7088782","500","3544391000","원(KRW)","김정수","043-883-0012","충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜"
"066130","하츠","KOSDAQ","중견기업부",,"032805","가정용 기기 제조업","12",,"12800000","500","6400000000","원(KRW)","김성식","031-370-7500","경기도 평택시 진위면 동부대로 202 "
"368770","한국9호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4810000","100","481000000","원(KRW)","변해봉","02-3276-5346","서울특별시 영등포구 의사당대로 88 "
"004590","한국가구","KOSDAQ","중견기업부",,"074604","생활용품 도매업","12",,"15000000","100","1500000000","원(KRW)","최훈학","02-2600-7000","서울특별시 강남구  학동로 120 "
"039340","한국경제TV","KOSDAQ","우량기업부",,"106002","텔레비전 방송업","12",,"23000000","500","11500000000","원(KRW)","이봉구","02-6676-0019","서울특별시 영등포구  버드나루로 84 제일빌딩 "
"034950","한국기업평가","KOSDAQ","중견기업부",,"147509","기타 사업지원 서비스업","12",,"4540514","5000","24452570000","원(KRW)","김기범","02-368-5500","서울특별시 영등포구 의사당대로 97 교보증권 7층"
"222980","한국맥널티","KOSDAQ","벤처기업부",,"031007","기타 식품 제조업","12",,"10417836","500","5208918000","원(KRW)","이은정","031-376-1383","충청남도 천안시 서북구 성환읍 연암율금로 42 &nbsp"
"318000","한국바이오젠","KOSDAQ","벤처기업부",,"032002","합성고무 및 플라스틱 물질 제조업","12",,"8160825","200","1632165000","원(KRW)","부태웅","041-523-6201","충청남도 천안시 동남구 성남면 대흥신덕길 84-19 "
"256840","한국비엔씨","KOSDAQ","벤처기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"51531636","100","5153163600","원(KRW)","최완규","070-7116-0059","대구광역시 달서구 성서공단로11길 62 1호관 405호(호산동,대구테크노파크벤처공장)"
"025550","한국선재","KOSDAQ","우량기업부",,"032401","1차 철강 제조업","12",,"24522254","500","12261127000","원(KRW)"," 이명호(각자대표) 이제훈(각자대표)","051-202-1991","부산광역시 사하구 하신번영로 27 (신평동) "
"023890","한국아트라스비엑스","KOSDAQ","우량기업부",,"032802","일차전지 및 축전지 제조업","12",,"9150000","1000","9150000000","원(KRW)","최석모","042-620-4262","대전광역시 대덕구  대전로1331번길 185 아트라스비엑스 "
"017890","한국알콜","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"21605760","500","10802880000","원(KRW)","지용석,강성우,김정수,주성호","031-881-8000","경기도 용인시 기흥구 탑실로35번길 14 (공세동) "
"080720","한국유니온제약","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"7903728","500","3951864000","원(KRW)","백병하","02-489-3611","강원도 원주시 문막읍 문막공단길 246 "
"063570","한국전자금융","KOSDAQ","우량기업부",,"116601","금융 지원 서비스업","12",,"34147728","500","17073864000","원(KRW)","구자성","02-2122-5400","서울특별시 마포구 새창로 7 6층, 7층, 8층(도화동) "
"041460","한국전자인증","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"21459249","500","10729624500","원(KRW)","신홍식","230195500","서울특별시 서초구  서초대로 320 하림인터내셔날빌딩 (서초동, 하림빌딩7층)"
"101680","한국정밀기계","KOSDAQ","관리종목(소속부없음)",,"032902","특수 목적용 기계 제조업","12",,"8404000","500","4202000000","원(KRW)","하종식","070-7019-6514","경상남도 함안군  법수면 윤외공단길 83-1 "
"039740","한국정보공학","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"8018397","500","4009198500","원(KRW)","유용석","031-789-8600","경기도 성남시 분당구  황새울로359번길 7 "
"053300","한국정보인증","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"31165000","500","15582500000","원(KRW)","김상준","02-360-3010","경기도 성남시 분당구 판교로 242판교디지털센터(PDC) C동 5층 "
"025770","한국정보통신","KOSDAQ","우량기업부",,"106102","전기 통신업","12",,"37444271","500","19406371500","원(KRW)","권순배, 임명수","02-368-0700","서울특별시 중구  세종대로 39 대한서울상공회의소 7층"
"310870","한국제8호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"3420000","100","342000000","원(KRW)","진성태","02-3276-5508","서울특별시 영등포구 의사당대로 88 "
"023760","한국캐피탈","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"315609576","500","157804788000","원(KRW)","이상춘","042 -480 -8032","대전광역시 서구  둔산서로 81 "
"054040","한국컴퓨터","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"16071290","500","8035645000","원(KRW)","강창귀","041-589-3320","경상북도 구미시  임수로 24 "
"050540","한국코퍼레이션","KOSDAQ","투자주의환기종목(소속부없음)",,"147509","기타 사업지원 서비스업","12",,"50785593","500","25392796500","원(KRW)","성상윤, 조성완 (각자 대표이사)","02-3401-4114","서울특별시 중구 소월로2길 30 남산트라팰리스"
"021650","한국큐빅","KOSDAQ","중견기업부",,"032202","플라스틱제품 제조업","12",,"16350563","500","8175281500","원(KRW)","오봉균","(031)491-5325","경기도 안산시 단원구 살막길 39 "
"053590","한국테크놀로지","KOSDAQ","투자주의환기종목(소속부없음)",,"033003","자동차 신품 부품 제조업","12",,"106022578","500","53011289000","원(KRW)","신용구, 이병길(공동 대표이사)","02-2106-7500","서울특별시 중구 소월로2길 30 남산트라팰리스"
"032300","한국파마","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"10906701","500","5453350500","원(KRW)","박은희","02-2162-8413","경기도 화성시 향남읍 제약공단3길 87 "
"037230","한국팩키지","KOSDAQ","중견기업부",,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"25000000","500","12500000000","원(KRW)","단재완, 이명신","02-565-8600","경기도 안산시 단원구  해안로 227 (주)한국팩키지 "
"030520","한글과컴퓨터","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"24575454","500","12948784000","원(KRW)","변성준","031-627-7000","경기도 성남시 분당구 대왕판교로644번길 49 (삼평동, 한컴타워)"
"052600","한네트","KOSDAQ","중견기업부",,"106102","전기 통신업","12",,"11563700","500","5781850000","원(KRW)","김선종","02-2125-6000","서울특별시 마포구  독막로 281 "
"256150","한독크린텍","KOSDAQ","벤처기업부",,"032901","일반 목적용 기계 제조업","12",,"4091000","500","2045500000","원(KRW)","고인선, 이광규","042-671-5671","대전광역시 유성구 테크노8로 13 "
"092460","한라IMS","KOSDAQ","벤처기업부",,"033101","선박 및 보트 건조업","12",,"11744978","500","5872489000","원(KRW)","지석준,  김영구","051-601-7000","부산광역시 강서구  화전산단1로 115 "
"039670","한류타임즈","KOSDAQ","투자주의환기종목(소속부없음)",,"105801","서적, 잡지 및 기타 인쇄물 출판업","03",,"18422204","500","9211102000","원(KRW)","박건승","(02)2001-0072","서울특별시 중구 삼일대로6길 5 11층(충무로2가, 조양빌딩신관)"
"047080","한빛소프트","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"24779836","500","12389918000","원(KRW)","김유라","070-4050-8000","서울특별시 금천구 가산디지털1로 171 가산에스케이브이원센터 3층 "
"070590","한솔인티큐브","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"13879521","500","6939760500","원(KRW)","고광선","02)6005-3000","서울특별시 마포구 월드컵북로 396, 14층 (상암동, 누리꿈스퀘어비즈니스타워)"
"226440","한송네오텍","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"53805540","100","5380554000","원(KRW)","최영묵, 이대식(각자대표)","054-462-9930","경상북도 구미시 1공단로7길 36-1 -"
"042520","한스바이오메드","KOSDAQ","벤처기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","09",,"10102981","500","5051490500","원(KRW)","김근영, 이남헌 (각자 대표이사)","02-466-2266","서울특별시 송파구 정의로8길 7 9F,11F,12F"
"078350","한양디지텍","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"13065452","500","6532726000","원(KRW)","김형육/김윤상 각자대표","031-273-8600","경기도 화성시 삼성1로 332-7 "
"045100","한양이엔지","KOSDAQ","우량기업부",,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"18000000","500","9000000000","원(KRW)","김형육,김범상","031-695-0000","경기도 화성시 영통로26번길 72 (반월동,외2필지)"
"046110","한일네트웍스","KOSDAQ","중견기업부",,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"11954227","500","5977113500","원(KRW)","박지훈","02-3466-9100","서울특별시 서초구 서초동 1587 (도로명 : 서울특별시 서초구 효령로 275) "
"024740","한일단조","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"29891328","500","14945664000","원(KRW)","권병호","043-536-5181","충청북도 진천군 덕산면 습지길 87 한일단조공업주식회사"
"005860","한일사료","KOSDAQ","중견기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"39403685","500","19701842500","원(KRW)","차상협","031 -280 -4025","경기도 용인시 기흥구 하갈로 127(하갈동) "
"123840","한일진공","KOSDAQ","투자주의환기종목(소속부없음)",,"032902","특수 목적용 기계 제조업","12",,"78305977","100","7830597700","원(KRW)","김지훈, 이청균","032-821-9300","인천광역시 남동구  남동동로 183번길 30 "
"007770","한일화학","KOSDAQ","중견기업부",,"032001","기초 화학물질 제조업","12",,"3510000","500","1755000000","원(KRW)","대표이사 사장 윤성진","02  -3448-4253","경기도 시흥시  공단1대로 37 한일화학공업(주) "
"079170","한창산업","KOSDAQ","중견기업부",,"032402","1차 비철금속 제조업","12",,"5200000","500","2600000000","원(KRW)","강호익, 강상균(각자대표)","(031)353-2970","경기도 화성시 양감면 암소고개로 227-14 "
"086960","한컴MDS","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8828608","500","4844725000","원(KRW)","김상철","031-627-3000","경기도 성남시 분당구 대왕판교로 644번길 49 
한컴타워 3층
(경기도 성남시 삼평동 676번지 한컴타워 3층) "
"054920","한컴위드","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"28217081","500","14108540500","원(KRW)","김현수, 홍승필(각자대표)","031-622-6300","경기도 성남시 분당구 대왕판교로644번길 49 5층, 9층"
"002680","한탑","KOSDAQ","중견기업부",,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"27397578","500","13698789000","원(KRW)","강신우","051 -626 -2841","부산 남구 대연3동 598-7 "
"066110","한프","KOSDAQ","투자주의환기종목(소속부없음)",,"032603","컴퓨터 및 주변장치 제조업","12",,"52799600","500","26399800000","원(KRW)","유한성","043-536-7561","제주특별자치도 제주시 승천로 57 3층 비-16호 (아라이동)"
"317320","한화에스비아이스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4360000","100","436000000","원(KRW)","이준효","02-3772-7326","서울특별시 영등포구 여의대로 56 한화금융센터 10층"
"340440","한화플러스제1호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4710000","100","471000000","원(KRW)","김회천","02 - 3772 - 7340","서울특별시 영등포구 여의대로 56 "
"102210","해덕파워웨이","KOSDAQ","관리종목(소속부없음)",,"033101","선박 및 보트 건조업","12",,"73696405","100","7369640500","원(KRW)","주성완","051-831-0101","부산광역시 강서구 미음산단로 267 -"
"220630","해마로푸드서비스","KOSDAQ","우량기업부",,"074603","음·식료품 및 담배 도매업","12",,"101817531","100","10181753100","원(KRW)","Lee, Boung Yun","02-418-8884","서울특별시 강동구 천호대로 1077 이스트센트럴타워 24층,25층 "
"034810","해성산업","KOSDAQ","벤처기업부",,"116409","기타 금융업","12",,"18118975","500","9059487500","원(KRW)","조주연","02  -528 -1246","서울 강남구 대치3동 942 "
"076610","해성옵틱스","KOSDAQ","중견기업부",,"032703","사진장비 및 광학기기 제조업","12",,"32033659","500","16016829500","원(KRW)","이을성, 이재선(각자대표이사)","031-292-1555","경기도 화성시 봉담읍 효행로184번길 66 "
"220180","핸디소프트","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"19400000","500","9700000000","원(KRW)","이준희","070-4483-9000","경기도 안양시 동안구 부림로170번길 41-22 4층(관양동) "
"008800","행남사","KOSDAQ","투자주의환기종목(소속부없음)",,"031007","기타 식품 제조업","12",,"45628344","500","22814172000","원(KRW)","김대홍","061 -280 -2000","전남 목포시 고하대로 795(연산동) "
"900270","헝셩그룹","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","12",,"80000000","무액면","416446347","중국위안(CNY)","후이만킷","86-595-85225128","ROOM 6, 3F., Lladro Centre, 72-80 Hoi Yuen Road, Kwun Tong, Kowloon, Hong Kong "
